,QuestionId,UserId,AnswerId,IsCorrect,CorrectAnswer,AnswerValue
195033,178,2671,1128890,1,4,4
195114,911,2965,95377,1,2,2
195142,764,1437,890306,1,4,4
195157,815,3112,278084,0,1,4
195167,625,3709,890500,0,1,2
195251,625,379,1161078,1,1,1
195289,462,5774,1104337,0,3,4
195294,199,1785,752224,1,1,1
195318,199,4829,783455,1,1,1
195360,727,336,1021683,1,2,2
195385,83,1961,712190,1,2,2
195418,332,1547,424829,1,2,2
195478,922,1944,556576,1,4,4
195493,764,5494,125893,1,4,4
195565,252,3112,1246427,1,3,3
195619,625,3529,847525,1,1,1
195651,89,2568,821689,1,4,4
195656,332,3395,1422373,0,2,3
195707,199,1490,751920,1,1,1
195715,178,5233,1335436,1,4,4
195774,178,3663,171583,0,4,1
195861,815,101,1451034,1,1,1
195891,89,882,291358,0,4,3
195906,83,4733,582634,0,2,1
195911,50,5614,52853,0,2,4
195942,252,1704,222671,1,3,3
195944,547,5649,275306,0,4,2
195969,764,5741,146569,0,4,2
195980,668,360,357678,1,3,3
196065,625,3255,1133575,1,1,1
196114,815,2496,994517,1,1,1
196183,855,2822,611338,1,3,3
196205,911,2799,617975,1,2,2
196231,922,3233,1508602,1,4,4
196233,815,3711,957201,1,1,1
196260,668,2999,1490596,0,3,4
196287,856,1294,80199,1,3,3
196290,83,3287,827404,0,2,4
196373,911,104,816787,1,2,2
196409,911,226,584068,1,2,2
196537,911,6066,1190356,0,2,1
196549,50,3738,419348,1,2,2
196602,405,934,242733,1,2,2
196661,89,386,1312175,1,4,4
196662,199,2970,652052,0,1,2
196673,252,3735,1470247,0,3,2
196675,405,5134,1033288,1,2,2
196698,855,506,1026498,1,3,3
196739,855,1372,59468,1,3,3
196807,83,1823,589929,1,2,2
196815,547,2568,1090727,1,4,4
196869,547,3096,907682,0,4,1
196876,462,4188,469571,1,3,3
196906,815,5531,1184819,1,1,1
196966,836,2930,1480455,1,4,4
197010,836,3250,1361841,0,4,3
197066,836,4351,1246684,0,4,1
197173,764,5471,860712,0,4,2
197235,547,4489,719709,0,4,2
197281,856,3156,1298306,0,3,4
197333,856,1289,1433277,1,3,3
197376,462,1670,492072,1,3,3
197413,836,979,447616,1,4,4
197427,405,4908,482500,1,2,2
197435,332,2984,1502432,1,2,2
197437,462,4281,1341180,1,3,3
197500,332,4479,31156,1,2,2
197528,252,4270,390853,1,3,3
197574,83,1748,764327,0,2,1
197591,856,2237,97522,0,3,4
197601,405,2021,1278574,1,2,2
197621,625,4817,1098815,0,1,2
197649,252,2789,897204,0,3,4
197699,89,2428,845434,1,4,4
197734,462,4817,201174,1,3,3
197754,911,2157,343996,1,2,2
197777,856,2279,1506613,0,3,4
197779,625,5090,101226,1,1,1
197872,332,5335,1471273,0,2,3
197897,836,671,459172,0,4,3
197921,50,3912,196057,1,2,2
197949,252,3532,1099142,1,3,3
197963,855,3248,1142283,1,3,3
197992,547,1955,1248032,1,4,4
198000,625,1765,1196742,0,1,2
198115,727,364,1129492,1,2,2
198250,178,5456,174457,1,4,4
198284,547,4330,883346,1,4,4
198301,727,3348,930301,1,2,2
198303,855,4557,988131,1,3,3
198343,178,5712,736739,0,4,3
198370,815,4237,1219009,1,1,1
198409,89,3384,1337918,1,4,4
198467,50,2109,661951,1,2,2
198524,855,2463,1404136,1,3,3
198527,178,559,979098,1,4,4
198529,547,1399,1219733,1,4,4
198566,815,1162,576155,1,1,1
198585,83,4274,347552,1,2,2
198587,625,3540,736688,0,1,4
198609,332,2529,1037917,0,2,4
198610,405,917,297642,1,2,2
198616,332,221,1407404,0,2,4
198657,668,3830,30366,1,3,3
198701,668,4455,510758,1,3,3
198849,922,2862,736423,0,4,2
198872,462,1578,924807,0,3,2
198910,50,411,922650,0,2,1
198915,405,1193,833649,1,2,2
198927,911,1351,291564,0,2,1
198944,462,6053,348120,1,3,3
198973,405,314,279688,1,2,2
199017,764,5473,84978,0,4,3
199020,547,4144,1198894,1,4,4
199049,178,2457,1489317,0,4,2
199059,547,3790,336426,0,4,2
199075,89,1508,1500390,1,4,4
199089,855,2717,385509,1,3,3
199103,199,6041,257895,1,1,1
199168,83,364,1464000,1,2,2
199225,911,2631,474291,0,2,1
199228,911,198,334937,1,2,2
199246,668,2160,774575,1,3,3
199470,405,3999,116104,1,2,2
199473,922,2623,276687,1,4,4
199480,625,3328,221048,1,1,1
199508,856,5792,455580,0,3,2
199554,50,4153,64650,1,2,2
199559,199,417,532432,1,1,1
199623,462,2257,963245,1,3,3
199635,922,3627,176130,0,4,2
199659,625,66,470710,1,1,1
199677,815,4312,1357340,1,1,1
199712,178,3861,1210099,1,4,4
199769,668,2003,825211,0,3,2
199779,89,3998,51006,1,4,4
199841,668,4722,211430,1,3,3
199848,911,194,784176,1,2,2
199906,462,3351,904252,1,3,3
199929,547,932,1016188,0,4,2
199936,856,5938,290813,0,3,4
200006,855,236,406182,1,3,3
200045,178,3519,1025972,1,4,4
200091,764,227,278884,1,4,4
200099,855,981,733816,1,3,3
200110,199,6124,1332946,1,1,1
200203,856,3262,996290,0,3,2
200234,462,5428,803762,1,3,3
200271,178,5488,500436,1,4,4
200282,855,1113,767138,1,3,3
200286,668,4546,1177726,1,3,3
200349,199,4016,988763,1,1,1
200455,625,5124,1499824,0,1,4
200467,252,5021,564087,1,3,3
200486,855,825,489995,1,3,3
200591,50,5529,1390172,1,2,2
200594,332,2922,12403,0,2,3
200630,855,3598,97735,1,3,3
200678,922,2173,704602,0,4,3
200701,50,4137,631947,0,2,3
200803,727,4109,1328171,1,2,2
201021,332,673,563075,0,2,4
201022,625,2465,559618,1,1,1
201031,815,4700,1240434,1,1,1
201094,547,946,385548,1,4,4
201170,89,3500,1336503,1,4,4
201312,178,2846,640966,1,4,4
201363,855,225,897812,0,3,4
201402,856,2778,404582,1,3,3
201407,50,5938,1305679,0,2,3
201408,856,5098,140499,1,3,3
201410,836,3259,951720,1,4,4
201447,547,5216,768318,1,4,4
201513,922,4486,495412,1,4,4
201579,625,4409,488386,0,1,4
201587,405,5284,652810,1,2,2
201600,836,1314,1192244,1,4,4
201679,405,423,405622,1,2,2
201686,668,6,1279975,1,3,3
201688,815,2633,811936,1,1,1
201693,815,2812,1382123,1,1,1
201736,50,1714,1418965,0,2,4
201793,668,4037,466367,1,3,3
201806,668,796,1284189,1,3,3
201811,922,5129,333588,1,4,4
201863,922,59,1098824,1,4,4
201868,252,4453,77068,1,3,3
201946,815,4705,1278673,1,1,1
201973,199,5976,1070845,1,1,1
202001,89,5430,344680,1,4,4
202058,89,5933,755839,1,4,4
202062,922,5315,142514,1,4,4
202135,855,3320,847614,1,3,3
202136,922,1136,993660,0,4,2
202146,462,5976,256934,1,3,3
202169,89,1976,200242,1,4,4
202193,727,5968,468205,0,2,1
202227,50,4215,1425032,1,2,2
202247,922,5007,968252,1,4,4
202323,764,4474,219569,1,4,4
202369,836,4949,1080218,0,4,2
202383,815,6047,1105102,1,1,1
202406,911,6128,675819,1,2,2
202419,83,4355,364074,1,2,2
202424,462,3973,929216,1,3,3
202486,252,4759,600169,1,3,3
202493,855,999,1286934,1,3,3
202496,462,521,957104,1,3,3
202498,668,3128,1100314,0,3,2
202518,815,110,1488412,0,1,2
202526,855,2049,1343187,1,3,3
202635,89,156,1308855,1,4,4
202640,727,2922,858951,0,2,3
202663,815,123,601761,1,1,1
202719,332,1007,1166632,0,2,4
202772,50,1896,221513,0,2,4
202795,764,960,621253,1,4,4
202832,815,333,110099,1,1,1
202940,815,2003,918300,0,1,3
202975,856,2996,722490,0,3,2
203009,764,3305,1350580,1,4,4
203265,178,357,442304,1,4,4
203300,668,4155,794799,0,3,1
203310,405,5743,892174,0,2,4
203337,855,3135,1036032,1,3,3
203364,462,1223,576889,1,3,3
203387,764,4584,14979,1,4,4
203411,252,3729,918909,0,3,4
203510,178,4814,1148762,1,4,4
203520,462,1144,1097131,0,3,2
203576,332,1506,686105,1,2,2
203589,625,6134,931485,1,1,1
203658,178,2973,50056,1,4,4
203711,89,1850,1351362,1,4,4
203730,836,4061,838716,0,4,3
203792,625,182,410409,0,1,4
203885,178,1579,492978,1,4,4
203896,625,4345,807241,0,1,4
204033,625,5571,1271355,1,1,1
204038,911,2632,687202,1,2,2
204226,199,5921,766592,1,1,1
204252,178,6072,1486977,1,4,4
204259,764,4540,657014,1,4,4
204280,462,4599,1467462,0,3,4
204284,252,5679,377394,1,3,3
204295,836,5493,613835,0,4,2
204412,199,3729,521098,0,1,4
204486,727,5646,240165,1,2,2
204493,727,2402,817866,1,2,2
204528,199,830,1266372,1,1,1
204552,922,4294,587137,0,4,3
204615,332,2186,182721,0,2,4
204633,836,3546,1183846,1,4,4
204698,252,3984,375728,1,3,3
204701,547,3097,244641,0,4,3
204746,764,1704,1316310,1,4,4
204830,462,3089,644176,1,3,3
204832,668,4679,594510,0,3,4
204871,727,3954,16258,1,2,2
204925,625,2124,415237,1,1,1
205042,911,491,363470,0,2,1
205060,815,2446,395518,0,1,4
205068,462,2296,535599,1,3,3
205075,89,1093,767155,1,4,4
205103,252,4928,147695,1,3,3
205142,252,4291,286411,0,3,4
205175,547,414,1027022,0,4,2
205190,764,5611,878096,1,4,4
205220,911,2618,1265329,0,2,4
205249,50,287,352856,1,2,2
205265,199,681,982988,1,1,1
205289,922,3112,1227919,0,4,3
205328,764,4322,528651,1,4,4
205334,922,2726,185738,1,4,4
205363,50,4581,1416577,1,2,2
205375,922,2464,918881,1,4,4
205418,89,5649,1410772,1,4,4
205432,252,1710,445399,1,3,3
205481,332,2626,1241672,1,2,2
205569,547,2295,53352,0,4,2
205630,252,328,962798,0,3,1
205646,178,3255,465882,0,4,2
205656,815,2270,1172780,1,1,1
205710,856,4236,910208,0,3,2
205752,83,3711,643046,1,2,2
205821,815,1709,1053133,0,1,3
205825,332,1661,637897,0,2,3
205834,332,4271,1219134,0,2,1
205837,815,1678,299355,1,1,1
205849,836,388,958832,0,4,2
205857,727,188,106638,0,2,1
205925,178,1634,1439992,1,4,4
205936,625,3770,229933,1,1,1
205962,50,5202,599383,1,2,2
206010,625,3992,528388,0,1,4
206020,199,5070,1322984,1,1,1
206029,178,3755,707773,1,4,4
206034,50,2237,1076417,0,2,3
206068,856,1306,1476219,0,3,2
206091,462,5007,390873,1,3,3
206102,625,5948,1007369,1,1,1
206106,764,5679,21414,1,4,4
206144,668,374,378742,1,3,3
206149,855,789,1180928,1,3,3
206153,83,2070,718996,1,2,2
206219,83,2697,331473,0,2,4
206238,547,5219,618578,1,4,4
206243,625,5494,1085069,0,1,4
206275,836,5300,1060544,1,4,4
206281,332,1324,469703,0,2,4
206346,83,5470,697421,0,2,4
206360,855,2540,1092469,1,3,3
206368,462,4350,735297,0,3,1
206376,856,88,1119763,1,3,3
206381,252,226,923065,0,3,1
206397,668,5041,1420275,1,3,3
206404,83,4212,291209,1,2,2
206434,405,2366,915061,0,2,1
206453,178,3064,255553,1,4,4
206457,252,111,862226,1,3,3
206475,178,574,1435462,1,4,4
206565,625,527,759966,1,1,1
206683,89,1784,301793,1,4,4
206714,855,2473,832184,1,3,3
206717,89,6072,1197768,1,4,4
206771,252,3507,705947,1,3,3
206821,625,290,1464905,1,1,1
206831,50,2094,1114400,0,2,4
206914,83,3262,907506,0,2,1
206930,836,366,412290,1,4,4
206959,332,4254,1422686,1,2,2
206987,668,550,387716,1,3,3
207056,252,5670,1159363,1,3,3
207087,83,1206,661154,0,2,4
207100,625,3729,165667,0,1,4
207141,836,1115,119505,1,4,4
207145,836,5051,672779,1,4,4
207196,89,5328,1331547,1,4,4
207242,855,5494,496817,0,3,4
207266,547,3756,1272562,0,4,3
207330,836,3575,1442751,1,4,4
207444,856,4326,1202960,0,3,1
207452,815,761,370792,1,1,1
207538,89,3604,163214,1,4,4
207556,332,4123,893544,1,2,2
207648,764,226,1153795,0,4,3
207659,815,5593,684223,1,1,1
207705,83,3309,92567,1,2,2
207766,764,1457,1350029,1,4,4
207836,855,4281,1203038,1,3,3
207850,836,1563,86920,1,4,4
207860,815,5731,245707,1,1,1
207987,332,4032,1442322,1,2,2
208015,856,786,1471217,0,3,2
208136,252,1525,1012541,1,3,3
208142,332,960,597413,1,2,2
208278,83,4019,1060123,0,2,1
208296,178,564,1227314,1,4,4
208365,922,1117,168360,0,4,3
208369,668,3999,640092,1,3,3
208387,199,4930,165871,0,1,3
208419,911,5219,1457483,0,2,3
208480,547,3600,1411753,1,4,4
208518,727,1898,1444193,0,2,3
208552,856,1372,94247,0,3,2
208610,547,1686,1058881,0,4,2
208672,911,2049,266,1,2,2
208726,178,1535,925207,1,4,4
208733,836,2799,573462,1,4,4
208780,836,6146,1379572,1,4,4
208913,83,1614,528390,1,2,2
208960,199,2173,385327,1,1,1
209018,89,5743,40596,1,4,4
209033,50,1437,1205201,1,2,2
209037,727,1674,785378,0,2,4
209058,547,3753,725243,0,4,2
209059,856,4174,193838,1,3,3
209085,815,5132,375131,1,1,1
209128,855,2927,489596,1,3,3
209221,815,1067,294441,0,1,4
209223,405,3928,1442804,1,2,2
209224,836,5723,333404,1,4,4
209281,405,6058,600828,1,2,2
209299,89,69,202375,1,4,4
209332,815,40,849815,0,1,2
209347,856,232,1313943,0,3,2
209390,727,2914,82410,0,2,1
209523,547,2818,1386236,1,4,4
209528,911,859,742696,1,2,2
209590,668,2131,1229727,1,3,3
209615,252,5850,133096,0,3,2
209639,178,5342,1026342,1,4,4
209682,199,1528,591881,1,1,1
209918,89,4328,1147691,1,4,4
209919,83,1150,806595,1,2,2
209925,855,4474,573705,1,3,3
209944,332,1242,1138053,1,2,2
209983,405,2257,1484556,1,2,2
210087,727,573,979589,1,2,2
210094,178,5061,421930,1,4,4
210142,332,3836,485635,1,2,2
210256,50,5323,820662,1,2,2
210267,911,5098,895970,1,2,2
210284,911,1178,125127,1,2,2
210285,252,373,1104846,1,3,3
210304,199,5456,91843,1,1,1
210313,727,3660,1124137,1,2,2
210326,856,3843,508301,0,3,2
210331,727,4179,486335,1,2,2
210396,83,2170,557588,1,2,2
210403,625,5507,1021585,1,1,1
210497,815,1734,938851,0,1,2
210518,815,3803,1116957,0,1,2
210565,83,1372,385718,1,2,2
210588,836,2062,972901,0,4,1
210661,668,5534,243557,1,3,3
210717,922,4209,480262,0,4,1
210758,625,740,1011521,1,1,1
210779,922,2130,369925,1,4,4
210812,178,4459,966530,1,4,4
210829,199,5473,1202318,0,1,2
210949,89,944,1110739,1,4,4
210972,727,3356,1120152,1,2,2
211115,405,3248,672084,1,2,2
211138,625,3981,61943,1,1,1
211152,625,2592,1112544,1,1,1
211265,911,2127,859291,0,2,3
211329,855,4874,1356705,1,3,3
211349,50,3253,546659,1,2,2
211417,856,24,1264895,0,3,4
211483,50,1514,1016750,1,2,2
211520,332,674,590114,1,2,2
211524,89,4573,1026001,0,4,1
211525,89,5435,672921,1,4,4
211533,178,4245,1248013,1,4,4
211604,668,1535,61760,1,3,3
211613,50,2326,120840,0,2,4
211641,462,3709,248827,1,3,3
211690,89,885,1497491,1,4,4
211691,462,3647,1048020,1,3,3
211725,764,4153,174456,1,4,4
211753,50,4312,1170585,1,2,2
211841,836,560,309833,1,4,4
211848,199,4486,382243,1,1,1
211900,856,1437,696132,0,3,2
211912,199,4908,350941,1,1,1
211933,625,3097,860186,1,1,1
211964,668,2521,423297,1,3,3
212016,815,2231,1268660,1,1,1
212051,199,1871,876535,0,1,2
212109,815,5544,1016733,1,1,1
212201,332,767,1259356,1,2,2
212229,83,582,1089293,0,2,4
212260,462,1626,1188424,1,3,3
212282,856,50,871595,0,3,2
212296,462,4716,104470,0,3,4
212302,922,3090,1298077,1,4,4
212339,836,5611,1407866,1,4,4
212425,668,1150,456954,1,3,3
212427,332,1240,17478,1,2,2
212471,727,84,440091,1,2,2
212499,764,3009,203750,1,4,4
212560,405,1151,428920,1,2,2
212587,462,1180,614527,0,3,2
212592,727,4921,851026,1,2,2
212632,199,2978,1394143,0,1,3
212639,922,3326,121280,1,4,4
212644,668,970,774722,1,3,3
212667,405,3000,326483,1,2,2
212677,764,4599,1230241,0,4,2
212721,405,4977,628154,1,2,2
212906,89,1032,1087652,1,4,4
212919,50,1298,237999,0,2,3
212943,856,5611,1048162,0,3,2
213033,405,4671,663940,1,2,2
213088,727,4,727790,1,2,2
213139,836,5711,913584,1,4,4
213237,911,193,236740,0,2,3
213243,815,5705,1085603,1,1,1
213266,836,206,325529,1,4,4
213397,625,113,907978,1,1,1
213421,922,6053,1370053,1,4,4
213456,727,5477,756459,0,2,1
213468,405,1684,307385,0,2,1
213487,89,1155,1200838,0,4,3
213498,911,927,834046,1,2,2
213540,764,5705,578254,1,4,4
213554,922,4373,1155394,1,4,4
213617,922,4090,1065810,0,4,1
213670,836,5299,1155374,0,4,2
213673,50,3551,791268,0,2,3
213691,547,3318,468665,0,4,3
213728,547,2349,866828,0,4,3
213736,178,4457,445198,0,4,2
213910,332,4355,871130,1,2,2
213968,836,3287,991224,1,4,4
214004,199,3912,34382,1,1,1
214125,178,841,784061,1,4,4
214160,764,3944,102404,1,4,4
214255,332,1081,1211051,1,2,2
214272,547,3454,667075,0,4,3
214273,836,2970,1099022,1,4,4
214329,855,6023,916543,0,3,2
214370,332,3562,240232,0,2,1
214379,836,4865,1373673,0,4,3
214614,405,4061,951624,1,2,2
214619,547,86,775464,1,4,4
214630,252,1644,197038,1,3,3
214662,727,6072,935716,1,2,2
214685,332,6053,1130832,1,2,2
214716,856,3693,1467661,0,3,2
214722,856,5136,435756,1,3,3
214739,83,699,974053,0,2,1
214741,83,351,949928,1,2,2
214744,89,5494,49641,1,4,4
214778,625,3250,832038,1,1,1
214846,405,773,458381,0,2,3
214910,855,5139,81314,1,3,3
214911,815,2542,89056,0,1,2
214922,836,1260,1459230,0,4,3
214923,855,1224,1333373,1,3,3
214924,405,2555,1168193,1,2,2
214943,199,2819,1090804,1,1,1
215074,668,5866,1407563,1,3,3
215159,911,219,1307585,1,2,2
215175,405,2978,1446799,0,2,4
215246,199,3761,1073153,1,1,1
215263,199,4,455760,1,1,1
215278,405,4356,153443,1,2,2
215304,462,1127,319042,1,3,3
215336,911,3326,125357,1,2,2
215399,199,4813,1290651,0,1,3
215408,199,3862,1405989,0,1,4
215435,815,2313,1191779,1,1,1
215445,668,4274,456974,1,3,3
215469,83,5265,138888,1,2,2
215521,50,2902,1193162,0,2,4
215652,836,1239,393251,0,4,3
215653,836,1437,37695,1,4,4
215726,922,2485,217537,1,4,4
215822,922,1200,1407771,0,4,1
215886,89,4451,459423,1,4,4
215915,405,492,182099,1,2,2
215924,856,5971,460184,0,3,2
215943,855,4882,945089,1,3,3
215986,199,730,727834,1,1,1
215988,836,1785,177873,1,4,4
215999,668,4971,1314406,0,3,4
216035,625,1544,1430469,0,1,4
216066,764,2004,399368,0,4,3
216080,911,4733,1507393,1,2,2
216095,836,4009,63973,1,4,4
216123,764,2587,180113,0,4,3
216147,252,2173,1328279,1,3,3
216186,332,959,635559,1,2,2
216328,727,159,697693,0,2,3
216438,405,5451,1490990,1,2,2
216494,727,1921,1431889,0,2,1
216502,332,2944,656904,0,2,1
216615,199,374,996274,1,1,1
216625,89,3854,1247910,0,4,2
216638,764,1748,910641,1,4,4
216649,50,3973,1126567,0,2,1
216669,332,94,81034,0,2,1
216742,199,184,537328,1,1,1
216840,625,5318,216416,1,1,1
216842,547,6059,1267502,1,4,4
216888,911,5391,524854,1,2,2
216915,922,2101,32588,1,4,4
216918,50,5923,175064,1,2,2
217002,727,5526,1214212,0,2,1
217028,836,4039,103572,1,4,4
217034,836,5883,1415850,1,4,4
217070,89,6059,804563,1,4,4
217088,764,3382,332880,0,4,2
217095,199,3532,1411178,1,1,1
217146,89,2973,1131139,1,4,4
217175,922,4829,956375,0,4,3
217180,922,239,249634,1,4,4
217181,199,3854,1099212,1,1,1
217252,178,5132,938683,1,4,4
217291,462,2620,710307,1,3,3
217418,405,5955,766981,1,2,2
217439,405,2715,518040,1,2,2
217455,727,3633,973413,1,2,2
217461,727,1599,1400549,1,2,2
217469,547,4649,1276439,1,4,4
217484,727,4418,737048,0,2,4
217528,625,4762,593112,0,1,4
217547,462,2970,1372158,1,3,3
217549,922,439,82288,1,4,4
217588,668,4817,1035097,1,3,3
217604,547,1389,426321,0,4,2
217606,911,3090,179948,1,2,2
217621,332,2591,421063,0,2,3
217634,764,3372,942635,1,4,4
217680,83,2922,213325,1,2,2
217709,332,2464,1190641,1,2,2
217784,856,5942,858883,1,3,3
217815,764,4349,424458,0,4,3
217834,922,3537,1478661,1,4,4
217842,462,716,745330,1,3,3
217875,199,1385,820402,1,1,1
217931,922,2351,425994,0,4,3
217948,625,2059,417207,0,1,2
217981,462,4330,1119975,1,3,3
218043,911,3241,297105,1,2,2
218104,332,4322,214625,1,2,2
218111,764,4741,1172510,1,4,4
218115,332,4014,105861,0,2,3
218122,332,984,1404615,1,2,2
218174,252,5805,569530,1,3,3
218228,199,3036,873902,1,1,1
218236,50,4045,130435,1,2,2
218254,911,6091,1270192,1,2,2
218276,332,5315,1451897,1,2,2
218280,89,5818,700272,1,4,4
218324,911,4703,135858,1,2,2
218325,199,894,935,0,1,4
218395,922,1224,1075670,1,4,4
218419,764,5158,750328,1,4,4
218459,668,1326,1335706,1,3,3
218543,199,2587,188065,1,1,1
218589,405,227,269264,0,2,1
218595,836,5498,202269,0,4,2
218618,668,3556,1361022,1,3,3
218635,911,2693,1411231,1,2,2
218688,836,5932,815717,1,4,4
218695,815,3344,365444,1,1,1
218798,50,204,828749,1,2,2
218972,89,3297,832479,1,4,4
219064,405,173,837150,1,2,2
219106,178,5066,469708,1,4,4
219115,727,5473,1469187,0,2,4
219137,178,5323,1466257,1,4,4
219179,836,3000,223208,1,4,4
219342,668,5360,1411872,1,3,3
219392,199,5714,232046,0,1,4
219405,405,5772,678575,1,2,2
219433,856,4030,458920,0,3,2
219464,764,946,1010214,0,4,2
219492,668,2471,1367453,0,3,4
219503,727,5138,152015,0,2,1
219508,547,4975,531041,1,4,4
219523,83,4560,1077709,1,2,2
219551,727,2445,749924,1,2,2
219578,836,2822,409668,1,4,4
219637,855,4959,258829,0,3,1
219682,252,2554,279000,0,3,2
219741,855,4144,525113,1,3,3
219750,911,3069,582616,0,2,1
219780,922,2080,871035,1,4,4
219789,815,351,911307,0,1,4
219866,764,6049,647065,0,4,1
219868,199,920,1157288,1,1,1
219877,199,5861,1180087,1,1,1
219895,332,5346,827696,1,2,2
219924,178,140,1360639,1,4,4
219981,252,231,763678,1,3,3
220018,547,341,683127,1,4,4
220036,815,4137,877770,1,1,1
220123,332,1211,420249,1,2,2
220127,332,1362,749129,1,2,2
220167,815,662,1142531,1,1,1
220185,83,5774,663694,1,2,2
220219,252,2677,152563,0,3,1
220226,836,5741,474739,0,4,2
220240,764,5210,798228,1,4,4
220246,50,5473,377675,0,2,1
220256,50,6049,1290415,1,2,2
220261,856,3297,1315561,0,3,2
220280,332,2185,1403031,0,2,1
220297,815,688,872368,1,1,1
220416,668,3422,484269,1,3,3
220417,199,5030,92911,1,1,1
220440,178,3462,190647,1,4,4
220456,855,179,1396821,0,3,2
220484,668,2062,1500794,0,3,2
220488,199,5643,293565,1,1,1
220586,89,3715,806601,1,4,4
220618,668,1833,1304790,1,3,3
220660,836,1646,744081,0,4,3
220680,727,3250,1135064,1,2,2
220690,764,3350,1429317,0,4,1
220709,50,2745,801089,1,2,2
220723,815,2646,933905,0,1,3
220761,332,3016,588936,1,2,2
220767,727,1715,454380,1,2,2
220782,836,4544,1300680,1,4,4
220826,727,593,252292,0,2,4
220828,727,2020,1309371,1,2,2
220875,462,3981,791383,1,3,3
220884,911,135,1127853,0,2,1
220905,89,1200,202939,1,4,4
220967,89,1213,233868,1,4,4
220992,89,4238,1138090,0,4,3
220998,922,5838,1227816,1,4,4
221021,911,4538,1216040,0,2,3
221049,199,2589,332099,0,1,2
221079,911,359,311878,1,2,2
221101,911,717,1048247,1,2,2
221130,922,5512,306790,1,4,4
221152,836,1778,159465,1,4,4
221201,855,4679,787225,1,3,3
221223,547,5639,896916,0,4,2
221365,625,1289,551588,1,1,1
221369,178,1791,1306039,1,4,4
221441,856,1754,889457,1,3,3
221468,332,2592,55472,1,2,2
221470,625,1428,1026552,0,1,2
221479,89,5282,706845,1,4,4
221489,815,2396,1237952,1,1,1
221586,836,5430,671824,1,4,4
221589,547,366,1476252,1,4,4
221590,625,4509,1158051,0,1,4
221608,252,953,1331534,1,3,3
221710,50,593,377707,1,2,2
221731,911,1298,565213,0,2,3
221745,764,2862,163801,0,4,1
221781,89,5534,1267986,0,4,3
221809,668,1032,486456,1,3,3
221846,462,2967,673628,1,3,3
221881,332,2466,1313039,1,2,2
221884,199,1500,992201,1,1,1
221900,332,5909,1260564,1,2,2
221910,50,2312,725834,1,2,2
221913,727,2322,332134,1,2,2
221953,547,1714,162597,0,4,3
222041,332,5852,984015,1,2,2
222047,855,1351,906607,1,3,3
222059,199,4871,232555,0,1,2
222111,922,790,956517,0,4,3
222141,815,778,898581,1,1,1
222161,547,314,197865,0,4,2
222164,405,3945,1167031,0,2,3
222273,462,1823,550345,1,3,3
222361,815,2349,214882,1,1,1
222387,199,42,53056,1,1,1
222406,83,353,1291261,0,2,1
222455,50,2840,463786,1,2,2
222482,462,2789,1156845,1,3,3
222518,547,3882,486364,0,4,1
222530,405,5210,1368497,1,2,2
